Interval=	0.001 s
ExcelDateTime=	4.6199557208069433e+004	6/26/2026 13:22:22.777199
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.127	0.015625	0.021875	0.198125	0.3415625	-0.315	-0.0025
0.128	0.016875	0.0196875	0.198125	0.3396875	-0.3134375	-0.0021875
0.129	0.0165625	0.0196875	0.1975	0.338125	-0.315	-0.0021875
0.13	0.0153125	0.0165625	0.201875	0.3375	-0.315625	-0.00375
0.131	0.014375	0.02	0.1996875	0.33875	-0.3165625	-0.0053125
0.132	0.01625	0.02125	0.1978125	0.33875	-0.315	-0.0028125
0.133	0.016875	0.01875	0.2021875	0.33625	-0.314375	0
0.134	0.015	0.0184375	0.19875	0.33875	-0.3134375	-0.0034375
0.135	0.015625	0.019375	0.198125	0.3390625	-0.3153125	-0.0040625
0.136	0.01625	0.020625	0.1959375	0.33875	-0.313125	-0.0025
0.137	0.0140625	0.0190625	0.199375	0.3396875	-0.3153125	-0.0028125
0.138	0.01375	0.0178125	0.1975	0.3375	-0.314375	0.0003125
0.139	0.0165625	0.0175	0.1971875	0.3390625	-0.3153125	-0.001875
0.14	0.0165625	0.02	0.1971875	0.34	-0.315625	-0.0015625
0.141	0.0165625	0.016875	0.1996875	0.3390625	-0.3146875	-0.0040625
0.142	0.0159375	0.0171875	0.1971875	0.34	-0.31375	-0.0034375
0.143	0.0153125	0.019375	0.199375	0.3396875	-0.3153125	-0.0046875
0.144	0.0153125	0.02	0.19875	0.33875	-0.3153125	-0.005
0.145	0.0134375	0.0178125	0.1996875	0.339375	-0.31375	-0.003125
0.146	0.0146875	0.02	0.200625	0.3384375	-0.3134375	-0.00375
0.147	0.0153125	0.018125	0.1978125	0.3371875	-0.31375	-0.0040625
0.148	0.0171875	0.02125	0.1978125	0.3390625	-0.3146875	-0.0025
0.149	0.015	0.0165625	0.1996875	0.3396875	-0.3153125	-0.004375
0.15	0.0165625	0.0175	0.19875	0.3396875	-0.3153125	-0.00375
0.151	0.015	0.0190625	0.198125	0.33875	-0.31375	-0.00375
0.152	0.0146875	0.0209375	0.2003125	0.3384375	-0.31375	-0.0040625
0.153	0.0146875	0.0184375	0.1990625	0.3371875	-0.31625	-0.004375
0.154	0.015	0.0203125	0.1984375	0.33875	-0.3146875	-0.0015625
0.155	0.0153125	0.0171875	0.2003125	0.3375	-0.315	-0.0028125
0.156	0.0146875	0.0190625	0.1984375	0.3403125	-0.3125	-0.005
0.157	0.0165625	0.0203125	0.1971875	0.340625	-0.3125	-0.00375
0.158	0.015625	0.0165625	0.198125	0.3409375	-0.3125	-0.003125
0.159	0.0115625	0.0178125	0.199375	0.335625	-0.315	-0.0040625
0.16	0.01375	0.02	0.19875	0.3421875	-0.3134375	-0.0046875
0.161	0.0165625	0.01875	0.1965625	0.3396875	-0.3153125	-0.0046875
0.162	0.015	0.0171875	0.1990625	0.339375	-0.3159375	-0.0021875
0.163	0.0159375	0.0203125	0.200625	0.33875	-0.3146875	-0.0046875
0.164	0.015625	0.0165625	0.1971875	0.339375	-0.31625	-0.0034375
0.165	0.0140625	0.01875	0.1990625	0.34	-0.3165625	-0.00125
0.166	0.0146875	0.0184375	0.19875	0.3378125	-0.3171875	-0.0003125
0.167	0.013125	0.01875	0.19625	0.33875	-0.3134375	-0.003125
0.168	0.0171875	0.0184375	0.1978125	0.34	-0.3171875	-0.00125
0.169	0.015	0.0209375	0.1975	0.33625	-0.3125	-0.001875
0.17	0.0159375	0.0184375	0.1984375	0.335625	-0.3140625	-0.0040625
0.171	0.0159375	0.0196875	0.2003125	0.336875	-0.313125	-0.0028125
0.172	0.0146875	0.0203125	0.2009375	0.3375	-0.3115625	-0.0028125
0.173	0.0159375	0.02	0.1990625	0.3403125	-0.315	-0.000625
0.174	0.0128125	0.020625	0.198125	0.3365625	-0.3159375	-0.0021875
0.175	0.0165625	0.0178125	0.2009375	0.3415625	-0.31625	-0.0046875
0.176	0.0140625	0.018125	0.1978125	0.3371875	-0.31375	-0.00375
0.177	0.0165625	0.0196875	0.199375	0.339375	-0.3134375	-0.0025
0.178	0.0165625	0.018125	0.196875	0.3378125	-0.3146875	-0.00125
0.179	0.016875	0.0190625	0.1978125	0.3403125	-0.314375	-0.00125
0.18	0.01625	0.0178125	0.201875	0.3390625	-0.314375	-0.0040625
0.181	0.01375	0.02125	0.199375	0.3409375	-0.3128125	-0.0025
0.182	0.0153125	0.0190625	0.1978125	0.340625	-0.314375	0.0003125
0.183	0.015	0.0190625	0.1990625	0.3378125	-0.314375	-0.0015625
0.184	0.0153125	0.0171875	0.1971875	0.3378125	-0.315625	-0.00125
0.185	0.01875	0.0209375	0.2015625	0.3384375	-0.31375	-0.005
0.186	0.018125	0.0190625	0.198125	0.338125	-0.315625	-0.001875
0.187	0.0165625	0.02	0.19875	0.3378125	-0.314375	-0.0025
0.188	0.0146875	0.0184375	0.2003125	0.3403125	-0.3153125	-0.0034375
