Interval=	0.001 s
ExcelDateTime=	4.6199489628011965e+004	6/26/2026 11:45:03.860234
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.079	0.0475	-0.006875	0.8040625	-1.443437	-1.065313	0.4678125
0.08	0.044375	-0.0103125	0.8034375	-1.443437	-1.068437	0.4690625
0.081	0.0478125	-0.0046875	0.8015625	-1.444375	-1.065313	0.465625
0.082	0.0475	-0.0075	0.8	-1.441563	-1.064688	0.46375
0.083	0.05	-0.008125	0.8040625	-1.441875	-1.067188	0.46625
0.084	0.046875	-0.0115625	0.8034375	-1.444375	-1.064688	0.4684375
0.085	0.046875	-0.006875	0.8015625	-1.44375	-1.065625	0.4709375
0.086	0.0471875	-0.00875	0.800625	-1.44375	-1.065938	0.4696875
0.087	0.0475	-0.0109375	0.8003125	-1.445	-1.065313	0.4690625
0.088	0.04875	-0.0109375	0.8003125	-1.44375	-1.066875	0.465625
0.089	0.0475	-0.0103125	0.8009375	-1.44125	-1.065313	0.4659375
0.09	0.048125	-0.01125	0.8021875	-1.444375	-1.065938	0.46625
0.091	0.0484375	-0.0096875	0.805	-1.445313	-1.067813	0.4628125
0.092	0.04625	-0.0084375	0.8009375	-1.444375	-1.067813	0.4659375
0.093	0.0503125	-0.0078125	0.8034375	-1.44375	-1.067813	0.4721875
0.094	0.048125	-0.0090625	0.8009375	-1.446875	-1.065938	0.47375
0.095	0.0490625	-0.006875	0.80375	-1.44125	-1.067813	0.470625
0.096	0.0509375	-0.0115625	0.8021875	-1.44375	-1.067813	0.4703125
0.097	0.048125	-0.009375	0.804375	-1.443437	-1.06875	0.470625
0.098	0.0515625	-0.0103125	0.804375	-1.442813	-1.069375	0.4684375
0.099	0.0459375	-0.0103125	0.804375	-1.446563	-1.069375	0.464375
0.1	0.0478125	-0.0140625	0.8025	-1.445938	-1.06875	0.46875
0.101	0.050625	-0.0121875	0.804375	-1.44625	-1.06875	0.471875
0.102	0.0534375	-0.0134375	0.8021875	-1.449375	-1.073438	0.471875
0.103	0.051875	-0.0134375	0.8025	-1.446875	-1.06875	0.4734375
0.104	0.054375	-0.0121875	0.8021875	-1.445938	-1.068437	0.476875
0.105	0.0525	-0.0128125	0.805	-1.446875	-1.070313	0.4728125
0.106	0.0525	-0.0084375	0.80125	-1.448438	-1.0675	0.471875
0.107	0.054375	-0.0109375	0.8034375	-1.445938	-1.072188	0.4715625
0.108	0.051875	-0.009375	0.800625	-1.444063	-1.071563	0.4728125
0.109	0.0503125	-0.0103125	0.8071875	-1.445625	-1.07	0.473125
0.11	0.05375	-0.0084375	0.8015625	-1.445938	-1.067813	0.4725
0.111	0.0515625	-0.01375	0.8025	-1.444375	-1.06875	0.4728125
0.112	0.0521875	-0.0109375	0.8034375	-1.444063	-1.066875	0.46875
0.113	0.0484375	-0.011875	0.8040625	-1.445313	-1.070313	0.46875
0.114	0.0490625	-0.0128125	0.80375	-1.444688	-1.067813	0.471875
0.115	0.05125	-0.0134375	0.8025	-1.445625	-1.069063	0.4696875
0.116	0.0496875	-0.009375	0.8034375	-1.446875	-1.06875	0.465625
0.117	0.0471875	-0.013125	0.8021875	-1.445938	-1.070313	0.4690625
0.118	0.0503125	-0.0125	0.805	-1.449375	-1.067188	0.470625
0.119	0.0484375	-0.0075	0.8028125	-1.446875	-1.06875	0.469375
0.12	0.0503125	-0.0103125	0.80375	-1.4475	-1.065625	0.46875
0.121	0.04625	-0.006875	0.803125	-1.44625	-1.065938	0.469375
0.122	0.049375	-0.0071875	0.8040625	-1.444063	-1.070938	0.4678125
0.123	0.05	-0.0084375	0.8025	-1.443437	-1.069688	0.4684375
0.124	0.04875	-0.01	0.805625	-1.44375	-1.067813	0.46875
0.125	0.05	-0.0071875	0.8040625	-1.444063	-1.070313	0.4675
0.126	0.0465625	-0.0103125	0.80375	-1.44625	-1.069688	0.46875
0.127	0.0446875	-0.0096875	0.8034375	-1.446875	-1.069688	0.4703125
0.128	0.0484375	-0.0084375	0.8040625	-1.44375	-1.067188	0.4709375
0.129	0.044375	-0.0084375	0.8034375	-1.446563	-1.065938	0.4678125
0.13	0.0471875	-0.005625	0.8025	-1.444688	-1.065625	0.466875
0.131	0.044375	-0.010625	0.805	-1.44375	-1.064062	0.4659375
0.132	0.045625	-0.01	0.8025	-1.44125	-1.065313	0.4653125
0.133	0.0475	-0.0053125	0.8021875	-1.441875	-1.06625	0.4671875
0.134	0.0496875	-0.006875	0.8021875	-1.44375	-1.068437	0.4678125
0.135	0.048125	-0.0071875	0.80125	-1.446875	-1.067188	0.4734375
0.136	0.0496875	-0.00625	0.79875	-1.441875	-1.065	0.4709375
0.137	0.046875	-0.008125	0.803125	-1.442188	-1.064062	0.47
0.138	0.0465625	-0.0075	0.803125	-1.443437	-1.062812	0.47125
0.139	0.0459375	-0.0078125	0.801875	-1.445938	-1.066563	0.466875
0.14	0.04625	-0.006875	0.8015625	-1.440625	-1.066563	0.46375
0.141	0.044375	-0.0071875	0.8028125	-1.444688	-1.0675	0.46625
0.142	0.04375	-0.005625	0.8034375	-1.441563	-1.06375	0.4696875
0.143	0.045	-0.006875	0.803125	-1.445938	-1.067188	0.46875
0.144	0.04625	-0.006875	0.8021875	-1.442188	-1.0675	0.4725
0.145	0.0465625	-0.009375	0.80625	-1.441563	-1.065	0.4696875
0.146	0.0465625	-0.0084375	0.800625	-1.443125	-1.069063	0.4675
0.147	0.048125	-0.0096875	0.801875	-1.441875	-1.06375	0.4703125
0.148	0.05125	-0.010625	0.799375	-1.442813	-1.066563	0.46875
0.149	0.04875	-0.0090625	0.8025	-1.4425	-1.068125	0.465625
0.15	0.04875	-0.0109375	0.8009375	-1.443437	-1.0675	0.4646875
0.151	0.04875	-0.01	0.8034375	-1.445938	-1.069375	0.46875
0.152	0.049375	-0.0096875	0.8025	-1.4425	-1.065625	0.473125
0.153	0.048125	-0.00375	0.8028125	-1.445938	-1.067813	0.470625
0.154	0.049375	-0.0078125	0.805	-1.442813	-1.068125	0.47125
0.155	0.0496875	-0.0075	0.8021875	-1.442813	-1.067813	0.4725
0.156	0.05125	-0.01	0.8046875	-1.445938	-1.069688	0.4725
0.157	0.0515625	-0.0096875	0.8021875	-1.448438	-1.069375	0.4671875
0.158	0.0496875	-0.01375	0.8040625	-1.4425	-1.070625	0.468125
0.159	0.05	-0.01625	0.805	-1.447812	-1.071563	0.4690625
0.16	0.0515625	-0.0121875	0.8059375	-1.446875	-1.068125	0.4675
0.161	0.04875	-0.015625	0.8028125	-1.446563	-1.069688	0.470625
0.162	0.05125	-0.0146875	0.805	-1.449688	-1.070625	0.4725
0.163	0.0509375	-0.0096875	0.8034375	-1.448125	-1.072188	0.469375
0.164	0.0525	-0.010625	0.8034375	-1.445313	-1.07125	0.4690625
0.165	0.046875	-0.01	0.80375	-1.44375	-1.07	0.4721875
0.166	0.053125	-0.0096875	0.80375	-1.44625	-1.070625	0.47
0.167	0.0525	-0.00875	0.80375	-1.446563	-1.072188	0.4696875
0.168	0.0525	-0.01	0.8053125	-1.4475	-1.069063	0.4746875
0.169	0.0546875	-0.0109375	0.8034375	-1.4475	-1.0675	0.4746875
0.17	0.0490625	-0.0140625	0.806875	-1.44625	-1.06875	0.4721875
0.171	0.0525	-0.0146875	0.8021875	-1.444063	-1.069063	0.470625
0.172	0.0515625	-0.01375	0.80125	-1.44625	-1.06875	0.4684375
0.173	0.0525	-0.013125	0.8028125	-1.443437	-1.070313	0.4665625
0.174	0.0540625	-0.0115625	0.801875	-1.443437	-1.069688	0.4684375
0.175	0.05	-0.0128125	0.80125	-1.445	-1.07	0.4709375
0.176	0.049375	-0.011875	0.805	-1.446875	-1.06875	0.473125
0.177	0.051875	-0.013125	0.8015625	-1.4475	-1.067813	0.4696875
0.178	0.04875	-0.0109375	0.803125	-1.446563	-1.069063	0.4690625
0.179	0.0465625	-0.010625	0.805	-1.446563	-1.07	0.47
0.18	0.046875	-0.0128125	0.8028125	-1.445625	-1.069688	0.4678125
0.181	0.05	-0.01125	0.80125	-1.444063	-1.068125	0.4675
0.182	0.050625	-0.0090625	0.8053125	-1.444063	-1.069063	0.46875
0.183	0.048125	-0.0078125	0.8021875	-1.444063	-1.0675	0.466875
0.184	0.04875	-0.0103125	0.801875	-1.446563	-1.067188	0.468125
0.185	0.0503125	-0.0109375	0.805	-1.44375	-1.065938	0.471875
0.186	0.05	-0.0096875	0.8015625	-1.44625	-1.06625	0.471875
0.187	0.0475	-0.008125	0.80375	-1.4475	-1.067813	0.4715625
0.188	0.045625	-0.0084375	0.804375	-1.441875	-1.064688	0.4684375
0.189	0.045625	-0.0121875	0.801875	-1.444063	-1.067813	0.469375
0.19	0.045	-0.004375	0.8046875	-1.443437	-1.065	0.4640625
0.191	0.043125	-0.0059375	0.804375	-1.444688	-1.06625	0.4659375
0.192	0.04875	-0.0078125	0.8015625	-1.442813	-1.065625	0.46875
0.193	0.0465625	-0.00375	0.8034375	-1.445	-1.065625	0.4675
0.194	0.049375	-0.008125	0.8046875	-1.444063	-1.067813	0.466875
0.195	0.048125	-0.009375	0.8025	-1.442188	-1.069375	0.47125
0.196	0.0509375	-0.0096875	0.8015625	-1.443437	-1.064688	0.471875
0.197	0.048125	-0.008125	0.8009375	-1.444688	-1.065938	0.469375
0.198	0.04625	-0.006875	0.8	-1.440938	-1.06625	0.468125
0.199	0.0490625	-0.006875	0.801875	-1.444375	-1.067813	0.469375
0.2	0.0471875	-0.0009375	0.8040625	-1.443125	-1.069063	0.4659375
0.201	0.0484375	-0.0028125	0.8015625	-1.445	-1.069375	0.470625
0.202	0.0453125	-0.0071875	0.8003125	-1.443125	-1.065313	0.471875
0.203	0.0471875	-0.00625	0.80125	-1.4425	-1.068125	0.4715625
0.204	0.0471875	-0.008125	0.803125	-1.44375	-1.067813	0.47
0.205	0.0478125	-0.0084375	0.80375	-1.44125	-1.0675	0.46875
0.206	0.0465625	-0.0103125	0.8046875	-1.444063	-1.067813	0.469375
0.207	0.0496875	-0.0075	0.80375	-1.443437	-1.06625	0.465625
0.208	0.049375	-0.0071875	0.80125	-1.442188	-1.068437	0.4665625
0.209	0.0478125	-0.0071875	0.8046875	-1.441875	-1.069063	0.47
0.21	0.0490625	-0.005625	0.8034375	-1.445	-1.06875	0.4715625
0.211	0.04875	-0.0040625	0.8021875	-1.445938	-1.068125	0.4690625
0.212	0.048125	-0.0071875	0.80125	-1.442813	-1.069063	0.47125
0.213	0.0475	-0.0096875	0.801875	-1.44625	-1.067188	0.47375
0.214	0.050625	-0.00875	0.805	-1.44625	-1.070625	0.47125
0.215	0.049375	-0.009375	0.7996875	-1.443125	-1.069375	0.4696875
0.216	0.050625	-0.0128125	0.8028125	-1.447188	-1.06875	0.4696875
0.217	0.05125	-0.0128125	0.8028125	-1.44625	-1.071563	0.4675
0.218	0.050625	-0.014375	0.8025	-1.44625	-1.068437	0.468125
0.219	0.051875	-0.0171875	0.80375	-1.445938	-1.069688	0.470625
0.22	0.05125	-0.01625	0.8021875	-1.446875	-1.06875	0.4703125
0.221	0.053125	-0.011875	0.8040625	-1.445625	-1.068437	0.47
0.222	0.0490625	-0.010625	0.8053125	-1.446875	-1.07	0.4690625
0.223	0.0475	-0.0128125	0.8040625	-1.449375	-1.069688	0.4740625
0.224	0.0478125	-0.010625	0.80375	-1.446563	-1.070625	0.4690625
0.225	0.05	-0.0084375	0.8053125	-1.446875	-1.069063	0.466875
0.226	0.0525	-0.0128125	0.803125	-1.445313	-1.070938	0.4734375
0.227	0.05125	-0.0109375	0.8025	-1.44875	-1.070313	0.4728125
0.228	0.050625	-0.0115625	0.8025	-1.447188	-1.0675	0.469375
0.229	0.049375	-0.01375	0.8065625	-1.445625	-1.069063	0.47125
0.23	0.0525	-0.0128125	0.8009375	-1.449062	-1.07	0.4709375
0.231	0.0553125	-0.0125	0.8053125	-1.44625	-1.069375	0.469375
0.232	0.0525	-0.0121875	0.8025	-1.450625	-1.06875	0.4696875
0.233	0.048125	-0.0121875	0.803125	-1.44875	-1.072812	0.47625
0.234	0.05375	-0.0084375	0.8028125	-1.448438	-1.069063	0.47125
0.235	0.0534375	-0.0096875	0.804375	-1.445625	-1.070313	0.473125
0.236	0.05375	-0.0115625	0.8046875	-1.446875	-1.068437	0.475625
0.237	0.0509375	-0.009375	0.801875	-1.44875	-1.070938	0.4765625
0.238	0.0509375	-0.0096875	0.8046875	-1.444063	-1.070313	0.47125
0.239	0.0459375	-0.0121875	0.805	-1.446563	-1.069375	0.46625
0.24	0.0509375	-0.010625	0.8021875	-1.446875	-1.070313	0.470625
0.241	0.04875	-0.0096875	0.803125	-1.444375	-1.069063	0.4653125
0.242	0.0484375	-0.01	0.8053125	-1.442188	-1.0675	0.46875
0.243	0.0465625	-0.0084375	0.801875	-1.445938	-1.065313	0.470625
0.244	0.044375	-0.0115625	0.8015625	-1.447188	-1.067188	0.4703125
0.245	0.04625	-0.01	0.80375	-1.444688	-1.067188	0.466875
0.246	0.045625	-0.009375	0.8021875	-1.443125	-1.066563	0.465
0.247	0.04625	-0.008125	0.8028125	-1.443125	-1.066563	0.4675
0.248	0.0465625	-0.0053125	0.800625	-1.443437	-1.067188	0.4653125
0.249	0.049375	-0.0071875	0.8009375	-1.444063	-1.065313	0.461875
0.25	0.0453125	-0.005625	0.7984375	-1.442188	-1.06375	0.466875
0.251	0.0475	-0.0053125	0.801875	-1.444063	-1.064688	0.466875
0.252	0.049375	-0.0078125	0.8003125	-1.443437	-1.064062	0.468125
0.253	0.04875	-0.0090625	0.80125	-1.442188	-1.064062	0.4684375
0.254	0.05125	-0.0125	0.80125	-1.442813	-1.0625	0.468125
0.255	0.05125	-0.0078125	0.8009375	-1.442813	-1.064375	0.4715625
0.256	0.048125	-0.0103125	0.8009375	-1.44125	-1.06375	0.468125
0.257	0.045	-0.0075	0.8028125	-1.440625	-1.065938	0.465625
0.258	0.045625	-0.0065625	0.80125	-1.443125	-1.06625	0.4646875
0.259	0.046875	-0.005	0.8034375	-1.444375	-1.0675	0.4665625
0.26	0.04375	-0.006875	0.80375	-1.444688	-1.065938	0.47
0.261	0.0434375	-0.0071875	0.8028125	-1.445625	-1.066875	0.47125
0.262	0.0446875	-0.0021875	0.803125	-1.444375	-1.06625	0.473125
0.263	0.045625	-0.0034375	0.8028125	-1.444688	-1.066563	0.4703125
0.264	0.0471875	-0.008125	0.8025	-1.443437	-1.06875	0.473125
0.265	0.050625	-0.009375	0.803125	-1.44375	-1.0675	0.4690625
0.266	0.048125	-0.005625	0.8046875	-1.444063	-1.069688	0.469375
0.267	0.04875	-0.0090625	0.805	-1.445313	-1.070938	0.47375
0.268	0.0496875	-0.0075	0.8040625	-1.446563	-1.065	0.4725
0.269	0.0521875	-0.0040625	0.801875	-1.444375	-1.066875	0.4734375
0.27	0.050625	-0.0071875	0.801875	-1.445313	-1.069063	0.4728125
0.271	0.0490625	-0.0071875	0.8040625	-1.44375	-1.069063	0.4740625
0.272	0.049375	-0.00625	0.8009375	-1.444375	-1.068125	0.4753125
0.273	0.04875	-0.0053125	0.803125	-1.442188	-1.068437	0.466875
0.274	0.0465625	-0.0075	0.800625	-1.443437	-1.066563	0.470625
0.275	0.0503125	-0.0075	0.8034375	-1.444375	-1.06625	0.46875
0.276	0.0509375	-0.0128125	0.80125	-1.444688	-1.068125	0.4709375
0.277	0.0509375	-0.011875	0.8	-1.443125	-1.069063	0.47375
0.278	0.051875	-0.0140625	0.8028125	-1.445313	-1.065313	0.4675
0.279	0.04875	-0.013125	0.8009375	-1.445625	-1.065938	0.4696875
0.28	0.0528125	-0.0109375	0.8025	-1.445625	-1.068125	0.4678125
0.281	0.0484375	-0.0140625	0.80625	-1.449375	-1.069063	0.469375
0.282	0.0503125	-0.009375	0.8040625	-1.445313	-1.068437	0.4659375
0.283	0.05125	-0.0109375	0.8025	-1.4475	-1.070313	0.468125
0.284	0.0496875	-0.0115625	0.8053125	-1.4475	-1.071875	0.470625
0.285	0.0515625	-0.009375	0.801875	-1.4475	-1.069063	0.47375
0.286	0.0503125	-0.0121875	0.803125	-1.44625	-1.070938	0.4721875
0.287	0.04875	-0.0134375	0.8053125	-1.449688	-1.07	0.4721875
0.288	0.0503125	-0.0140625	0.8046875	-1.451563	-1.071563	0.4659375
0.289	0.0534375	-0.014375	0.80375	-1.448438	-1.070313	0.4665625
0.29	0.0496875	-0.0153125	0.8040625	-1.45	-1.07	0.468125
0.291	0.053125	-0.0175	0.801875	-1.447812	-1.068125	0.468125
0.292	0.0515625	-0.011875	0.804375	-1.448438	-1.073125	0.4690625
0.293	0.05125	-0.01375	0.8034375	-1.450625	-1.069063	0.4715625
0.294	0.053125	-0.0109375	0.8034375	-1.4475	-1.067813	0.4759375
0.295	0.05125	-0.011875	0.801875	-1.446563	-1.069375	0.473125
0.296	0.0509375	-0.0115625	0.8015625	-1.445313	-1.068437	0.4709375
0.297	0.0503125	-0.0096875	0.803125	-1.445	-1.06875	0.4715625
0.298	0.0528125	-0.0103125	0.80375	-1.446875	-1.069063	0.4678125
0.299	0.0478125	-0.0071875	0.8025	-1.4425	-1.066563	0.4678125
0.3	0.0465625	-0.0109375	0.801875	-1.444688	-1.06875	0.469375
0.301	0.0471875	-0.0134375	0.8015625	-1.441875	-1.068437	0.4725
0.302	0.049375	-0.0125	0.8021875	-1.440938	-1.065	0.4696875
0.303	0.0490625	-0.0125	0.801875	-1.44125	-1.062812	0.466875
0.304	0.0471875	-0.00875	0.8028125	-1.443125	-1.064062	0.4696875
0.305	0.0446875	-0.008125	0.8025	-1.44125	-1.064375	0.4678125
0.306	0.049375	-0.006875	0.8015625	-1.443125	-1.065625	0.4665625
0.307	0.0471875	-0.0084375	0.8025	-1.443125	-1.069063	0.4675
0.308	0.0453125	-0.0071875	0.8003125	-1.443125	-1.06625	0.4675
0.309	0.04875	-0.005	0.803125	-1.44375	-1.068437	0.46875
0.31	0.05	-0.00625	0.804375	-1.445938	-1.066875	0.470625
0.311	0.05	-0.0078125	0.8021875	-1.447188	-1.068437	0.473125
0.312	0.0496875	-0.0078125	0.8040625	-1.447188	-1.064688	0.470625
0.313	0.0515625	-0.0078125	0.8040625	-1.446563	-1.068437	0.4675
0.314	0.046875	-0.0096875	0.8046875	-1.44625	-1.070313	0.4684375
