Interval=	0.001 s
ExcelDateTime=	4.6199492561225590e+004	6/26/2026 11:49:17.289891
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.227	0.0096875	0.0228125	0.801875	1.43	1.088125	0.260625
0.228	0.0059375	0.0240625	0.8025	1.43	1.0875	0.2596875
0.229	0.009375	0.0253125	0.80125	1.429063	1.089375	0.26375
0.23	0.00875	0.0234375	0.7984375	1.42875	1.089375	0.26375
0.231	0.0109375	0.0234375	0.800625	1.428438	1.090313	0.2625
0.232	0.0059375	0.020625	0.7990625	1.430938	1.086875	0.26
0.233	0.0084375	0.0215625	0.8009375	1.4325	1.090313	0.2634375
0.234	0.0071875	0.02125	0.8009375	1.43	1.087813	0.26
0.235	0.011875	0.021875	0.7965625	1.432813	1.089063	0.259375
0.236	0.010625	0.021875	0.80125	1.431563	1.089375	0.259375
0.237	0.008125	0.0246875	0.8021875	1.43125	1.086563	0.2571875
0.238	0.01125	0.0209375	0.7978125	1.43	1.088125	0.26
0.239	0.009375	0.0209375	0.7996875	1.431875	1.086875	0.2625
0.24	0.00875	0.0271875	0.799375	1.427812	1.088125	0.2584375
0.241	0.0103125	0.02	0.80125	1.4325	1.087813	0.2625
0.242	0.010625	0.0215625	0.8003125	1.426563	1.08875	0.2621875
0.243	0.0090625	0.0196875	0.8	1.429688	1.086875	0.2590625
0.244	0.0078125	0.02	0.7996875	1.4325	1.089687	0.25875
0.245	0.0096875	0.025	0.8009375	1.430313	1.087188	0.26
0.246	0.0109375	0.020625	0.8003125	1.43	1.087188	0.2603125
0.247	0.0103125	0.02125	0.80125	1.432813	1.09125	0.254375
0.248	0.01125	0.02	0.799375	1.43	1.090313	0.2553125
0.249	0.01	0.0225	0.8009375	1.4325	1.088125	0.2571875
0.25	0.0134375	0.0209375	0.7996875	1.4325	1.088437	0.2575
0.251	0.0115625	0.023125	0.801875	1.429375	1.089063	0.2590625
0.252	0.010625	0.0215625	0.8034375	1.431563	1.087813	0.2596875
0.253	0.00875	0.0240625	0.801875	1.434688	1.089063	0.26125
0.254	0.01	0.02375	0.7996875	1.430625	1.089063	0.2603125
0.255	0.0084375	0.025625	0.8	1.430313	1.089687	0.25875
0.256	0.006875	0.025	0.79875	1.430625	1.09	0.260625
0.257	0.006875	0.0228125	0.8009375	1.430313	1.08875	0.258125
0.258	0.009375	0.0253125	0.799375	1.430625	1.089063	0.2559375
0.259	0.0084375	0.02625	0.8015625	1.4325	1.0925	0.2565625
0.26	0.0065625	0.02125	0.799375	1.4325	1.089063	0.25875
0.261	0.00625	0.02625	0.8009375	1.434063	1.09125	0.2578125
0.262	0.00875	0.0253125	0.80125	1.43125	1.08875	0.2590625
0.263	0.005625	0.024375	0.7984375	1.43125	1.089063	0.26
0.264	0.010625	0.025625	0.800625	1.431875	1.088125	0.2603125
0.265	0.0084375	0.023125	0.7996875	1.430625	1.089375	0.259375
0.266	0.0065625	0.0215625	0.800625	1.432187	1.088437	0.2578125
0.267	0.0046875	0.0246875	0.8003125	1.43	1.0875	0.2565625
0.268	0.0075	0.021875	0.8003125	1.4325	1.088437	0.260625
0.269	0.0065625	0.0221875	0.7996875	1.43	1.085938	0.2596875
0.27	0.0059375	0.0209375	0.7984375	1.430625	1.087813	0.261875
0.271	0.00625	0.025	0.79875	1.42875	1.090313	0.260625
0.272	0.0075	0.021875	0.8009375	1.431563	1.09125	0.26125
0.273	0.0103125	0.019375	0.8003125	1.427812	1.090313	0.2625
0.274	0.0059375	0.0203125	0.800625	1.4325	1.089375	0.2584375
0.275	0.00875	0.0225	0.8015625	1.43	1.089375	0.26125
0.276	0.0084375	0.020625	0.7996875	1.4325	1.089375	0.2625
0.277	0.0065625	0.021875	0.799375	1.432187	1.08625	0.26375
0.278	0.005625	0.019375	0.801875	1.426875	1.093125	0.25875
0.279	0.0046875	0.0196875	0.800625	1.428125	1.0875	0.2625
0.28	0.0071875	0.02375	0.799375	1.43	1.087188	0.2615625
0.281	0.009375	0.0178125	0.799375	1.431875	1.09	0.2625
0.282	0.0084375	0.0203125	0.8025	1.430625	1.088125	0.260625
0.283	0.0071875	0.0215625	0.8015625	1.429375	1.089687	0.2596875
0.284	0.0084375	0.0221875	0.79875	1.429063	1.089687	0.259375
0.285	0.0075	0.019375	0.80375	1.429688	1.087813	0.255625
0.286	0.0109375	0.02375	0.7996875	1.430938	1.08875	0.2559375
0.287	0.00875	0.0215625	0.8025	1.43125	1.089375	0.2575
0.288	0.010625	0.02375	0.799375	1.43125	1.089687	0.25875
0.289	0.0128125	0.025	0.8009375	1.43	1.087188	0.2596875
0.29	0.0103125	0.0234375	0.79875	1.43375	1.0875	0.261875
0.291	0.00875	0.020625	0.8021875	1.43125	1.089063	0.26375
0.292	0.00875	0.023125	0.801875	1.434375	1.086875	0.2621875
0.293	0.0059375	0.019375	0.8	1.432813	1.085938	0.2621875
0.294	0.009375	0.020625	0.800625	1.430313	1.089375	0.2625
0.295	0.0090625	0.025625	0.80125	1.431563	1.089375	0.256875
0.296	0.008125	0.0240625	0.801875	1.430938	1.088437	0.2571875
0.297	0.010625	0.0234375	0.8003125	1.432813	1.08875	0.2584375
0.298	0.00875	0.023125	0.8009375	1.433437	1.090938	0.258125
0.299	0.008125	0.025625	0.803125	1.431563	1.089063	0.2534375
0.3	0.011875	0.0240625	0.79875	1.432187	1.090625	0.2578125
0.301	0.00875	0.024375	0.803125	1.4325	1.08875	0.255625
0.302	0.008125	0.023125	0.8021875	1.43125	1.08875	0.26125
