Timestamp (s),Voltage Dev1/ai0,Voltage Dev1/ai1,Voltage Dev1/ai2,Voltage Dev1/ai3,Voltage Dev1/ai4,Voltage Dev1/ai5
0.079,-0.0006303247133412765,-0.023635389728976858,0.8127629080159444,-2.0625414778921485,1.0359119378095951,-0.3900732283930146
0.08,0.020731521231356076,-0.0016162560679512522,0.8242654361239424,-2.139772747267953,1.0628607137564594,-0.32960276707730185
0.081,0.0075857698970956955,0.006271194760788107,0.8091478277363228,-1.8535240697021325,1.0520154747188022,-0.276691113921392
0.082,0.051295392876972726,0.028618972006515878,0.7946875065365321,-0.9047294491934152,1.0454426025334547,-0.31514243945804454
0.083,0.002984756917744913,-0.02593589623903475,0.7917297135478946,-1.424315309672051,1.0388697303170664,-0.33026005469719366
0.084,0.0075857698970956955,-0.02396403351603446,0.7887719205538629,-1.4377897050616653,1.0359119378095951,-0.34899275189379675
0.085,2.696285623762784e-05,0.0006842504256875659,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05
0.086,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,0.0006842504256875659,0.00035560664097872285,2.696285623762784e-05
0.087,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285,-0.00030168092853570527,0.00035560664097872285,0.00035560664097872285
0.088,0.00035560664097872285,-0.00030168092853570527,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285
0.089,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285
0.09,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285
0.091,0.00035560664097872285,-0.0009589684981790719,-0.5425639590315805,-1.3457694429070584,0.32768479787770877,-0.2474418151932203
0.092,0.013501358004017083,-0.008846419343914197,0.8088191840741346,-1.4111695580245496,1.0723913782948835,-0.30659770042712453
0.093,0.012186782870062002,-0.0058886252746023215,0.8088191840741346,-1.3145482820518604,1.0559591980150638,-0.29838160521715906
0.094,0.04275065459697651,0.014487289354138747,0.8170352756086012,-1.8098144518817822,1.0773210323405096,-0.3496500395157547
0.095,0.016130508270350494,-0.002930831207881582,0.8305096656334362,-2.281089529245341,1.0881662711782634,-0.3443917385420129
0.096,0.017445083402726977,-0.02133488322044874,0.8038895291332395,-1.281355258160745,1.0497149694574686,-0.30889820708804605
0.097,0.05523911822912692,0.03650642276238747,0.7992885178414442,-1.273467806903524,1.0576024160518565,-0.30199668710807104
0.098,0.020402877448642068,-0.011146925844052635,0.801589023488984,-1.2925291474187408,1.0516868311102738,-0.2937805919048331
0.099,0.032562697386875034,-0.003259474992944489,0.8071759657621839,-1.4801847536354438,1.0631893573623317,-0.3319032737472364
0.1,0.03354862873120848,0.0016701817796203472,0.8130915516773235,-1.4039393945986014,1.0576024160518565,-0.3118560013677296
0.101,0.04275065459697651,0.015144576920722158,0.8245940797829497,-1.404596682183354,1.0576024160518565,-0.3233585346919259
0.102,0.00035560664097872285,0.00035560664097872285,0.0006842504256875659,0.00035560664097872285,-0.00030168092853570527,-0.00030168092853570527
0.103,-0.00030168092853570527,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05
0.104,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05
0.105,0.0006842504256875659,0.00035560664097872285,-0.00030168092853570527,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05
0.106,-0.00030168092853570527,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05
0.107,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05
0.108,0.020074233665894947,-0.011475569629913848,0.8038895291332395,-1.418071077645327,1.0490576822392443,-0.3207293842158345
0.109,0.008900345032882132,-0.016405226421633834,0.7969880121906252,-1.4345032671663926,1.039855661151499,-0.3365042870897239
0.11,0.0401215043523285,0.01941694610030137,0.7946875065365321,-0.6043489970594207,1.0342687197471867,-0.22607996791456106
0.111,0.018759658534575424,-0.010818282058223175,0.7785839668666099,-1.8699562566340626,1.0171792517841816,-0.3693686682057411
0.112,0.020731521231356076,-0.015090651276479447,0.7946875065365321,-0.7949624131786215,1.037883799481938,-0.2822780586408238
0.113,0.04307929837740422,0.015144576920722158,0.793372931875582,-0.5560383555998043,1.0365692250340184,-0.3013393994913688
0.114,0.04505116105925354,0.025661177968080706,0.7973166558552286,-0.8468881368661118,1.0464285333632384,-0.33584699946915586
0.115,0.03650642276238747,0.03453456007523863,0.8032322418066448,-0.8021925772410115,1.036897868646114,-0.2855644967137819
0.116,0.03453456007523863,0.020074233665894947,0.8219649305089879,-1.3990097377093094,1.0418275228182752,-0.3424198756779985
0.117,0.038478285448318494,0.020074233665894947,0.8140774826610554,-1.4036107508061821,1.0388697303170664,-0.3424198756779985
0.118,0.04768031129980362,0.012515426653599976,0.3322858103104499,-1.4953023677284452,0.8568011580334645,-0.34044801281461023
0.119,0.00035560664097872285,0.0006842504256875659,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285
0.12,2.696285623762784e-05,0.0006842504256875659,0.00035560664097872285,0.0006842504256875659,2.696285623762784e-05,0.00035560664097872285
0.121,0.0006842504256875659,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285
0.122,0.00035560664097872285,0.00035560664097872285,0.0006842504256875659,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285
0.123,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,-0.00030168092853570527,0.00035560664097872285,0.00035560664097872285
0.124,-0.00030168092853570527,0.00035560664097872285,0.00035560664097872285,0.010214920168146444,2.696285623762784e-05,0.00035560664097872285
0.125,0.00429933205535149,-0.02593589623903475,0.7904151388845458,-1.4308881854781292,1.0444566717029726,-0.32434446612076107
0.126,0.005285263408215932,-0.02692182760095521,0.7871287022215183,-1.4210288717645725,1.048071751411325,-0.3253303975497599
0.127,0.039135573010024335,0.011200851519251515,0.8147347699832056,-1.9797232621179703,1.054973267192051,-0.41866524017942963
0.128,0.004627975839672088,-0.012790144773676071,0.7960020811964146,-1.2198988667743589,1.0296677091621917,-0.26978959398194213
0.129,0.023032027709425196,-0.011146925844052635,0.8176925629295337,-1.891975386930932,1.0835652607727846,-0.33518971184865853
0.13,0.011200851519251515,-0.02067759564686522,0.8219649305089879,-1.855495932140358,1.08619440957782,-0.35983799766476676
0.131,0.016130508270350494,0.005942550976629879,0.8068473220995919,-2.0484097984673006,1.0562878416225785,-0.33256056136737855
0.132,0.048337598859598284,0.003970688270998446,0.8219649305089879,-1.546899441387056,1.0566164852300153,-0.31514243945804454
0.133,0.0407787919136947,0.01481593313744689,0.8219649305089879,-1.3947373684000761,1.0595742776934296,-0.3134992204126541
0.134,0.033219984949797665,-0.0009589684981790719,0.8107910460462531,-1.4193856528097297,1.047743107801863,-0.3161283708855017
0.135,0.00035560664097872285,0.0006842504256875659,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05
0.136,2.696285623762784e-05,-0.00030168092853570527,2.696285623762784e-05,2.696285623762784e-05,0.0006842504256875659,0.00035560664097872285
0.137,0.0006842504256875659,2.696285623762784e-05,0.00035560664097872285,0.0006842504256875659,2.696285623762784e-05,0.00035560664097872285
0.138,0.0006842504256875659,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05
0.139,0.00035560664097872285,0.0006842504256875659,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285,0.0006842504256875659
0.14,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,0.0006842504256875659,0.00035560664097872285,0.00035560664097872285
0.141,0.0006842504256875659,-0.0006303247133412765,-0.09363651705414977,-2.079959594246805,0.49989411381044635,-0.18138441084279136
0.142,0.018759658534575424,-0.01048963827242548,0.8088191840741346,-1.4108409142327643,1.072062734691211,-0.30922685089682456
0.143,0.015473220703964521,-0.008189131772732616,0.8127629080159444,-1.3382106355632968,1.0507009002842214,-0.29772431760088003
0.144,0.046694379959854294,0.01941694610030137,0.8094764713984436,-0.9694722814804762,1.0526727619356253,-0.2964097423685539
0.145,0.05162403665650884,0.03814964166741469,0.8071759657621839,-1.1574565432351807,1.0533300491521367,-0.26387400546961837
0.146,0.04800895507971812,0.0292762595702446,0.8009317361614503,-0.8603625335031149,1.0562878416225785,-0.27636247011454806
0.147,0.008243057465054132,-0.021006239433641327,0.8006030924975831,-2.274845299596195,1.0878376275783879,-0.3394620813831518
0.148,0.062469281361769276,0.041764723255488856,0.8236081488057237,-1.3467553742987073,1.055630554407471,-0.30824091947054544
0.149,0.006928482329007002,-0.021006239433641327,0.7923870008791694,-1.457836976157048,1.039855661151499,-0.34570631378503525
0.15,0.03519184763775671,0.009886276384379361,0.8239367924648671,-1.404596682183354,1.0585883468729949,-0.3319032737472364
0.151,0.041764723255488856,0.0026561131332623056,0.8081618967495562,-1.4338459795869776,1.0336114325216834,-0.3365042870897239
0.152,0.0006842504256875659,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05,0.0006842504256875659,2.696285623762784e-05
0.153,0.00035560664097872285,2.696285623762784e-05,-0.00030168092853570527,0.00035560664097872285,0.0006842504256875659,2.696285623762784e-05
0.154,2.696285623762784e-05,-0.00030168092853570527,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05
0.155,-0.00030168092853570527,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285
0.156,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,0.0006842504256875659
0.157,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,0.006928482329007002,-0.00030168092853570527,0.00035560664097872285
0.158,-0.0009589684981790719,-0.026264540026310484,0.7923870008791694,-1.4302308978980565,1.0503722566753817,-0.31382786422169495
0.159,0.029933547133839264,-0.0019448998528856093,0.8203217122105543,-1.3990097377093094,1.060888852119581,-0.30659770042712453
0.16,0.00791441368109122,-0.013118788559695893,0.7887719205538629,-2.030005750687446,1.0221089060255617,-0.3319032737472364
0.161,-0.0019448998528856093,-0.033494703354220695,0.7907437825504828,-2.2465819440435797,1.0388697303170664,-0.5083850019508126
0.162,0.04800895507971812,0.023032027709425196,0.8075046094247086,-0.8600338896827978,1.0510295438929835,-0.3246731099304091
0.163,0.05326725555367183,0.02467524662133469,0.7986312305129731,-0.6280113521103602,1.0441280280926566,-0.3312459861271656
0.164,0.04636573617980263,0.016130508270350494,0.8022463108162494,-1.2501340968574144,1.0493863258483955,-0.34636360140665
0.165,0.06312656891844559,0.028947615788396996,0.7887719205538629,-0.45613063509389684,1.0497149694574686,-0.3315746299371921
0.166,0.04537980483944215,0.0016701817796203472,0.801589023488984,-1.436475129903917,1.0414988792073394,-0.3315746299371921
0.167,0.0292762595702446,-0.015747938848993517,0.785156840220514,-1.4351605547456876,1.0342687197471867,-0.333217848987592
0.168,0.04406522971848258,0.008571701248984431,0.2028001713554134,-1.4285876789473535,0.3260415791495208,-0.35753749098454524
0.169,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285
0.17,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.0006842504256875659,2.696285623762784e-05
0.171,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285
0.172,-0.00030168092853570527,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05
0.173,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05
0.174,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,-0.0049026939187403334,2.696285623762784e-05,0.00035560664097872285
0.175,0.031905409823817746,-0.01804844535378619,0.7900864952185422,-1.4338459795869776,1.0484003950207093,-0.3246731099304091
0.176,0.008571701248984431,-0.018377089140311095,0.8002744488336487,-1.4183997214364714,1.0536586927602756,-0.32270124707279346
0.177,0.04636573617980263,0.017773727185738636,0.8088191840741346,-1.8357773076804371,1.0645039317850369,-0.43312556802062574
0.178,0.015144576920722158,-0.023635389728976858,0.8098051150604971,-1.164358063238971,1.0260526294062609,-0.2711041692078098
0.179,0.017773727185738636,-0.014104719917945319,0.8262372980769658,-2.0756872260993395,1.081922042767061,-0.3535937652489328
0.18,0.013830001787423829,-0.02133488322044874,0.7976452995197649,-1.3273653902201785,1.048071751411325,-0.29772431760088003
0.181,0.002984756917744913,-0.010818282058223175,0.8022463108162494,-1.0062803890138066,1.047743107801863,-0.2898368662115939
0.182,0.004627975839672088,-0.024292677303123233,0.8045468164595658,-1.189334992708186,1.0490576822392443,-0.28457856529168535
0.183,0.01908830231745494,-0.014433363704091734,0.8025749544797816,-1.4308881854781292,1.0414988792073394,-0.3338751366078765
0.184,0.010543563951880844,-0.02494996487739437,0.7966593685259552,-1.4233293783001173,1.0372265122581328,-0.32664497278867866
0.185,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285
0.186,0.00035560664097872285,0.0006842504256875659,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285
0.187,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285
0.188,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05
0.189,0.00035560664097872285,0.0006842504256875659,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05
0.19,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,0.0006842504256875659,0.00035560664097872285
0.191,0.00035560664097872285,0.0006842504256875659,-0.5100282210388407,-1.9593473513568336,0.8416835499572644,-0.30659770042712453
0.192,0.009886276384379361,-0.009832350700925502,0.8002744488336487,-1.4137987083577883,1.0487290386300157,-0.3181002337409162
0.193,0.006928482329007002,-0.02462132109024323,0.801589023488984,-1.4663817146218419,1.05300140554392,-0.3335464927977253
0.194,0.02763304066067168,2.696285623762784e-05,0.8038895291332395,-1.6530513799715387,1.0490576822392443,-0.30462583757564465
0.195,-0.0019448998528856093,-0.015747938848993517,0.8374111824310385,-2.036578624914765,1.0674617242315338,-0.3411053004356699
0.196,0.022703383926943516,-0.014104719917945319,0.8180212065898986,-1.54361300359945,1.0464285333632384,-0.3279595480278866
0.197,0.04472251727903074,0.02533253418586537,0.7946875065365321,-0.8380147537107248,1.0441280280926566,-0.2536860474920136
0.198,0.013172714220577544,-0.011475569629913848,0.8268945853940955,-1.7174655574451894,1.0645039317850369,-0.3319032737472364
0.199,0.04242201081651471,0.01580186448717398,0.813420195338635,-1.2652517118298312,1.0579310596589808,-0.3171143023131259
0.2,0.01908830231745494,-0.006874556630752218,0.8061900347742063,-1.3917795742601144,1.0743632399152634,-0.30889820708804605
0.201,0.015144576920722158,0.00035560664097872285,0.8229508614872333,-1.3944087246068597,1.0585883468729949,-0.3319032737472364
0.202,0.0006842504256875659,0.00035560664097872285,2.696285623762784e-05,-0.00030168092853570527,0.00035560664097872285,-0.00030168092853570527
0.203,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285,-0.00030168092853570527,0.00035560664097872285,2.696285623762784e-05
0.204,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285
0.205,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,-0.00030168092853570527,-0.00030168092853570527,2.696285623762784e-05
0.206,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05
0.207,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05,0.0006842504256875659,2.696285623762784e-05
0.208,0.01941694610030137,-0.007203200416199429,0.7989598741772421,-1.4170851462717176,1.050043613066464,-0.3273022604082466
0.209,0.00429933205535149,-0.021663527007287492,0.7920583572135653,-1.4315454730580826,1.0359119378095951,-0.3338751366078765
0.21,0.041764723255488856,0.011200851519251515,0.8029035981432467,-0.9073585997491778,1.0516868311102738,-0.3397907251936204
0.211,0.05293861177430829,0.018431014751662866,0.8111196897080369,-0.8600338896827978,1.0395270175400988,-0.3378188623310715
0.212,0.01941694610030137,0.0010128942103641292,0.8061900347742063,-1.2021521012085903,1.0207943315628767,-0.24514130855877495
0.213,0.006928482329007002,0.00429933205535149,0.8114483333697534,-1.14562536606746,1.0408415919852354,-0.2362679258358766
0.214,0.02829032822460127,0.016130508270350494,0.8088191840741346,-0.7611120996018222,1.0286817783205875,-0.2753765386941379
0.215,0.0374923541055054,0.005942550976629879,0.8065186784369327,-0.9277345165403259,1.0237521241021947,-0.27209010062742556
0.216,0.024017959056670743,0.00495661962396024,0.8272232290525583,-1.3848780545913584,1.0694335858589974,-0.30232533091645086
0.217,0.024346602839019363,-0.0019448998528856093,0.8147347699832056,-1.404596682183354,1.0618747829383726,-0.30659770042712453
0.218,0.015144576920722158,-0.01541929506272069,0.8702755477167488,-1.4430480056878279,1.772073408977337,-0.3394620813831518
0.219,2.696285623762784e-05,-0.00030168092853570527,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285
