Timestamp (s),Voltage Dev1/ai0,Voltage Dev1/ai1,Voltage Dev1/ai2,Voltage Dev1/ai3,Voltage Dev1/ai4,Voltage Dev1/ai5
0.0,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,0.00035560664097872285
0.001,0.04505116105925354,0.05096674909740215,0.8022463108162494,1.4546038323104173,-1.065764919626878,-0.27603382630772433
0.002,0.043736585938157255,0.06345521269673127,0.8111196897080369,1.455261119314986,-1.0713518644688493,-0.2619021426336703
0.003,0.061154706247997334,0.07265723847446913,0.8610735255066987,1.5255908265760945,-2.15916272501853,-0.8623343964249099
0.004,0.07824418268314773,0.08810349596741116,0.8058613911114125,1.4289696388358581,-0.1619944266630056,-0.15542155068963262
0.005,0.07364316980615775,0.0867889208647098,0.8426694809232058,1.5528682351961005,-2.2347507718080335,-0.7371211006531394
0.006,0.05030946153815763,0.07364316980615775,0.8561438707288479,1.4897686865162907,-0.9868904038119293,-0.25434333510286067
0.007,0.07528638869159646,0.09138993372163785,0.7920583572135653,1.4030068012708075,-0.24054029529306573,-0.05157011173886547
0.008,0.07167130714246195,0.10026331563992277,0.8515428595887669,1.507844078434609,-1.466053070835125,-0.40683406287503643
0.009,0.0489948864192556,0.06476978780952387,0.8042181727964364,1.4569043368247387,-1.0631357691116055,-0.27143281301432787
0.01,0.043736585938157255,0.05491047444997093,0.8061900347742063,1.4493455362601455,-1.0631357691116055,-0.276691113921392
0.011,0.044393873498773745,0.054581830670780304,0.8081618967495562,1.4588761978332916,-1.062478481482648,-0.27504789488737513
0.012,-0.00030168092853570527,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05,0.00035560664097872285
0.013,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05
0.014,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05
0.015,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05
0.016,2.696285623762784e-05,0.00035560664097872285,2.696285623762784e-05,2.696285623762784e-05,2.696285623762784e-05,0.00035560664097872285
